dissimilarity,condition,rdm_index,trialno_1,trialno_2
0.003719905736067417,Concrete,0,B3,C3
0.004497029359121251,Concrete,0,B3,D3
0.004354036301186126,Concrete,0,B3,B10
0.004901906409654648,Concrete,0,B3,C10
0.006141884414009455,Concrete,0,B3,D10
0.0043427809482513785,Concrete,0,B3,B11
0.004298470840501199,Concrete,0,B3,C11
0.004607645465522978,Concrete,0,B3,D11
0.0034556356795910374,Concrete,0,B3,B13
0.004522967928648968,Concrete,0,B3,C13
0.003785968114513999,Concrete,0,B3,D13
0.003453338176815768,Concrete,0,B3,B15
0.005635034173010294,Concrete,0,B3,C15
0.0047162154980905585,Concrete,0,B3,D15
0.003326212620267798,Concrete,0,B3,B18
0.004608316347556778,Concrete,0,B3,C18
0.004027672696244236,Concrete,0,B3,D18
0.0034703305515342807,Concrete,0,B3,B19
0.003260932052541529,Concrete,0,B3,C19
0.004116941596439337,Concrete,0,B3,D19
0.005487470616660999,Concrete,0,B3,B26
0.004746809074704241,Concrete,0,B3,C26
0.0038129035023889714,Concrete,0,B3,D26
0.003855860629459762,Concrete,0,B3,B30
0.0037962537001698738,Concrete,0,B3,C30
0.0034513219284755246,Concrete,0,B3,D30
0.0031573285186084848,Concrete,0,B3,B44
0.0035065260699503288,Concrete,0,B3,C44
0.00525851943236228,Concrete,0,B3,D44
0.0038019089869343998,Concrete,0,B3,B50
0.003986513786900792,Concrete,0,B3,C50
0.003922537180052355,Concrete,0,B3,D50
0.0030426479966399553,Concrete,0,B3,B51
0.004478273248150382,Concrete,0,B3,C51
0.002959212488571026,Concrete,0,B3,D51
0.003677668912262281,Concrete,0,B3,B52
0.004465891879586588,Concrete,0,B3,C52
0.002469626538107957,Concrete,0,B3,D52
0.003465064015274966,Concrete,0,B3,B53
0.00339555337497017,Concrete,0,B3,C53
0.003288080596844988,Concrete,0,B3,D53
0.003861996734748026,Concrete,0,B3,B54
0.003972227115712089,Concrete,0,B3,C54
0.0037400978965872592,Concrete,0,B3,D54
0.003301150207994318,Concrete,0,B3,B55
0.004973813610039511,Concrete,0,B3,C55
0.003409513177361171,Concrete,0,B3,D55
0.004497683246897056,Concrete,0,B3,B62
0.003044027524601143,Concrete,0,B3,C62
0.0032072944113418584,Concrete,0,B3,D62
0.0041118848011555175,Concrete,0,B3,B63
0.007778964758520114,Concrete,0,B3,C63
0.0033916023812496877,Concrete,0,B3,D63
0.0036203393532167416,Concrete,0,B3,B65
0.0030477255722346952,Concrete,0,B3,C65
0.0034948856464800575,Concrete,0,B3,D65
0.00418086405963894,Concrete,0,B3,B67
0.004260608371923667,Concrete,0,B3,C67
0.004155014844694638,Concrete,0,B3,D67
0.005643050362973694,Concrete,0,B3,B68
0.004638942856675661,Concrete,0,B3,C68
0.003288773158204086,Concrete,0,B3,D68
0.0034534631251801054,Concrete,0,B3,B71
0.005218466242021684,Concrete,0,B3,C71
0.003941056208378448,Concrete,0,B3,D71
0.0027354859815990084,Concrete,0,B3,B88
0.003777083947381545,Concrete,0,B3,C88
0.0037656165535703344,Concrete,0,B3,D88
0.0046262690058026315,Concrete,0,B3,B92
0.003102351008977326,Concrete,0,B3,C92
0.003741286928126974,Concrete,0,B3,D92
0.003736894821450103,Concrete,0,B3,B96
0.005077303569422461,Concrete,0,B3,C96
0.0042969656281148915,Concrete,0,B3,D96
0.0049554748092774156,Concrete,0,B3,B99
0.0032544409460212283,Concrete,0,B3,C99
0.003843796346387369,Concrete,0,B3,D99
0.004201114919018472,Concrete,0,C3,D3
0.004487370050873942,Concrete,0,C3,B10
0.004270116117399871,Concrete,0,C3,C10
0.004940522654937053,Concrete,0,C3,D10
0.0029884044889336085,Concrete,0,C3,B11
0.004610924915244907,Concrete,0,C3,C11
0.005052005016565022,Concrete,0,C3,D11
0.0030158347305833774,Concrete,0,C3,B13
0.006790501780074534,Concrete,0,C3,C13
0.006719828714292778,Concrete,0,C3,D13
0.003822241251179611,Concrete,0,C3,B15
0.004411763704074117,Concrete,0,C3,C15
0.004467825181222318,Concrete,0,C3,D15
0.004169669703943212,Concrete,0,C3,B18
0.004340172759907948,Concrete,0,C3,C18
0.003731454068182822,Concrete,0,C3,D18
0.005051399191494506,Concrete,0,C3,B19
0.0034369483982668505,Concrete,0,C3,C19
0.004461486669539723,Concrete,0,C3,D19
0.00515599368804974,Concrete,0,C3,B26
0.006505799339266328,Concrete,0,C3,C26
0.004259868960617934,Concrete,0,C3,D26
0.0027242371354530416,Concrete,0,C3,B30
0.005072512703206372,Concrete,0,C3,C30
0.0038786174112037082,Concrete,0,C3,D30
0.004691583438152361,Concrete,0,C3,B44
0.003597062358967522,Concrete,0,C3,C44
0.005001851555684441,Concrete,0,C3,D44
0.003902810367313022,Concrete,0,C3,B50
0.004307301630299535,Concrete,0,C3,C50
0.00459781010882686,Concrete,0,C3,D50
0.003867351514176613,Concrete,0,C3,B51
0.00416352671179951,Concrete,0,C3,C51
0.0029658390451627356,Concrete,0,C3,D51
0.0031066826205161093,Concrete,0,C3,B52
0.0036176933908436968,Concrete,0,C3,C52
0.003370134261518408,Concrete,0,C3,D52
0.004546409340994546,Concrete,0,C3,B53
0.004166261026641952,Concrete,0,C3,C53
0.0033111090976157337,Concrete,0,C3,D53
0.0042046433643024616,Concrete,0,C3,B54
0.0036275856963331097,Concrete,0,C3,C54
0.005885646066902298,Concrete,0,C3,D54
0.0032135917187808634,Concrete,0,C3,B55
0.0038780302292831417,Concrete,0,C3,C55
0.003543064310998335,Concrete,0,C3,D55
0.004918735205026747,Concrete,0,C3,B62
0.0044464750049600064,Concrete,0,C3,C62
0.0032186024784277775,Concrete,0,C3,D62
0.0044979600135574655,Concrete,0,C3,B63
0.0062912951806004145,Concrete,0,C3,C63
0.004223692553259575,Concrete,0,C3,D63
0.005333521418715191,Concrete,0,C3,B65
0.003416310864549431,Concrete,0,C3,C65
0.0038728456468215934,Concrete,0,C3,D65
0.00503555560092125,Concrete,0,C3,B67
0.004149454173822307,Concrete,0,C3,C67
0.004598443575161252,Concrete,0,C3,D67
0.005295360644880592,Concrete,0,C3,B68
0.004161744434091612,Concrete,0,C3,C68
0.003109192896443303,Concrete,0,C3,D68
0.0050637963359123975,Concrete,0,C3,B71
0.006189099293326894,Concrete,0,C3,C71
0.0031584799028511073,Concrete,0,C3,D71
0.002598178090116274,Concrete,0,C3,B88
0.0042575798592733236,Concrete,0,C3,C88
0.0033042568811370112,Concrete,0,C3,D88
0.003886683516802109,Concrete,0,C3,B92
0.0036630256810966317,Concrete,0,C3,C92
0.0037178265600560025,Concrete,0,C3,D92
0.004240914022238839,Concrete,0,C3,B96
0.004476187496649164,Concrete,0,C3,C96
0.0038178474870114373,Concrete,0,C3,D96
0.0055139008363811045,Concrete,0,C3,B99
0.004126655126845952,Concrete,0,C3,C99
0.004018296185325465,Concrete,0,C3,D99
0.00510789753558124,Concrete,0,D3,B10
0.005612453414175093,Concrete,0,D3,C10
0.005090206675030753,Concrete,0,D3,D10
0.004256577191162277,Concrete,0,D3,B11
0.005077392484539126,Concrete,0,D3,C11
0.005471244558776235,Concrete,0,D3,D11
0.0046604296407939914,Concrete,0,D3,B13
0.005235068649926212,Concrete,0,D3,C13
0.005412513392151362,Concrete,0,D3,D13
0.004193153157633122,Concrete,0,D3,B15
0.004776450721020218,Concrete,0,D3,C15
0.006133766551455139,Concrete,0,D3,D15
0.005529897470507668,Concrete,0,D3,B18
0.005322903178593274,Concrete,0,D3,C18
0.005271626870933977,Concrete,0,D3,D18
0.0052759341008884394,Concrete,0,D3,B19
0.004784757269381088,Concrete,0,D3,C19
0.004703302564256346,Concrete,0,D3,D19
0.006332893687375378,Concrete,0,D3,B26
0.007116960618542566,Concrete,0,D3,C26
0.004976955835863938,Concrete,0,D3,D26
0.004254118798537403,Concrete,0,D3,B30
0.005438050136348829,Concrete,0,D3,C30
0.004572469985848074,Concrete,0,D3,D30
0.004942210976576872,Concrete,0,D3,B44
0.0038414775678335864,Concrete,0,D3,C44
0.006622111227222658,Concrete,0,D3,D44
0.005213772140638526,Concrete,0,D3,B50
0.003960453626090504,Concrete,0,D3,C50
0.005059163057108382,Concrete,0,D3,D50
0.0035947435143794198,Concrete,0,D3,B51
0.005771576060087581,Concrete,0,D3,C51
0.0038388133086368313,Concrete,0,D3,D51
0.003979105323994374,Concrete,0,D3,B52
0.00624203939849069,Concrete,0,D3,C52
0.004072524518874379,Concrete,0,D3,D52
0.004506358148675142,Concrete,0,D3,B53
0.005092007290838659,Concrete,0,D3,C53
0.0040946007813668864,Concrete,0,D3,D53
0.004996705562716481,Concrete,0,D3,B54
0.004192334800893318,Concrete,0,D3,C54
0.005423668181524202,Concrete,0,D3,D54
0.004788617508429891,Concrete,0,D3,B55
0.005046871095877006,Concrete,0,D3,C55
0.0044509736391106286,Concrete,0,D3,D55
0.00583068374877471,Concrete,0,D3,B62
0.003875475534610705,Concrete,0,D3,C62
0.005009523314370345,Concrete,0,D3,D62
0.005143008334518319,Concrete,0,D3,B63
0.008616447401933942,Concrete,0,D3,C63
0.004239004115369729,Concrete,0,D3,D63
0.0042486666403309704,Concrete,0,D3,B65
0.005125509426094294,Concrete,0,D3,C65
0.0041551596411286565,Concrete,0,D3,D65
0.00540221355845986,Concrete,0,D3,B67
0.004226883735904847,Concrete,0,D3,C67
0.004991555399517588,Concrete,0,D3,D67
0.006240105617052667,Concrete,0,D3,B68
0.005285475725279124,Concrete,0,D3,C68
0.004751009802279384,Concrete,0,D3,D68
0.005703554571235555,Concrete,0,D3,B71
0.006799183486445499,Concrete,0,D3,C71
0.0047381577818578205,Concrete,0,D3,D71
0.003977075591620332,Concrete,0,D3,B88
0.004475811918795001,Concrete,0,D3,C88
0.0046564540759418535,Concrete,0,D3,D88
0.005322760184685496,Concrete,0,D3,B92
0.003535424382046322,Concrete,0,D3,C92
0.004682926650399352,Concrete,0,D3,D92
0.005979497478264897,Concrete,0,D3,B96
0.007070029329023557,Concrete,0,D3,C96
0.0061990480602014805,Concrete,0,D3,D96
0.005660198682375237,Concrete,0,D3,B99
0.004246606980891653,Concrete,0,D3,C99
0.0054388766465526565,Concrete,0,D3,D99
0.004980880616794042,Concrete,0,B10,C10
0.006822190490711129,Concrete,0,B10,D10
0.004762346527823481,Concrete,0,B10,B11
0.0053289338590580965,Concrete,0,B10,C11
0.005808312939603705,Concrete,0,B10,D11
0.0052543870145113645,Concrete,0,B10,B13
0.005763034865378538,Concrete,0,B10,C13
0.0063701897657572806,Concrete,0,B10,D13
0.004786957204815991,Concrete,0,B10,B15
0.005476510520179968,Concrete,0,B10,C15
0.005547031301868649,Concrete,0,B10,D15
0.004656400818229871,Concrete,0,B10,B18
0.004986590585126728,Concrete,0,B10,C18
0.005024299867670401,Concrete,0,B10,D18
0.006592653120681636,Concrete,0,B10,B19
0.004786007167307098,Concrete,0,B10,C19
0.005186949832440712,Concrete,0,B10,D19
0.006558545739628989,Concrete,0,B10,B26
0.00721181013836806,Concrete,0,B10,C26
0.005540500159376346,Concrete,0,B10,D26
0.00419635972161181,Concrete,0,B10,B30
0.00552839773075138,Concrete,0,B10,C30
0.004187250439421389,Concrete,0,B10,D30
0.004657622794753402,Concrete,0,B10,B44
0.004045514528206641,Concrete,0,B10,C44
0.006093888390500765,Concrete,0,B10,D44
0.0055703074235892375,Concrete,0,B10,B50
0.0036728914091803573,Concrete,0,B10,C50
0.004924623610707314,Concrete,0,B10,D50
0.0041393127116879785,Concrete,0,B10,B51
0.005797087917855909,Concrete,0,B10,C51
0.0040165897159573465,Concrete,0,B10,D51
0.004739721073200372,Concrete,0,B10,B52
0.0053107624387437975,Concrete,0,B10,C52
0.004340388032430218,Concrete,0,B10,D52
0.005045155663724891,Concrete,0,B10,B53
0.004730712789114146,Concrete,0,B10,C53
0.004852719268076915,Concrete,0,B10,D53
0.005073103201424791,Concrete,0,B10,B54
0.004591316158258106,Concrete,0,B10,C54
0.005975883181633795,Concrete,0,B10,D54
0.004757971262488942,Concrete,0,B10,B55
0.004528603173640602,Concrete,0,B10,C55
0.004952855032630066,Concrete,0,B10,D55
0.005912256773608037,Concrete,0,B10,B62
0.004312940132535791,Concrete,0,B10,C62
0.0051647891590803656,Concrete,0,B10,D62
0.005044073256142169,Concrete,0,B10,B63
0.008104341998712636,Concrete,0,B10,C63
0.004829365293587039,Concrete,0,B10,D63
0.005128331217080443,Concrete,0,B10,B65
0.004711263101570099,Concrete,0,B10,C65
0.004572702558369865,Concrete,0,B10,D65
0.005357980898576689,Concrete,0,B10,B67
0.004279787498897005,Concrete,0,B10,C67
0.004429399563353805,Concrete,0,B10,D67
0.0062262107685729165,Concrete,0,B10,B68
0.005261243255399708,Concrete,0,B10,C68
0.004578230615475024,Concrete,0,B10,D68
0.005520669648656074,Concrete,0,B10,B71
0.007031562207306093,Concrete,0,B10,C71
0.004720004508691617,Concrete,0,B10,D71
0.004209783040644017,Concrete,0,B10,B88
0.004894252429563707,Concrete,0,B10,C88
0.004283526376243891,Concrete,0,B10,D88
0.0053719386648897515,Concrete,0,B10,B92
0.003941755041849693,Concrete,0,B10,C92
0.004715142706629791,Concrete,0,B10,D92
0.006811582373929313,Concrete,0,B10,B96
0.006189423647291993,Concrete,0,B10,C96
0.004744433627511975,Concrete,0,B10,D96
0.006506094815445265,Concrete,0,B10,B99
0.004043940762250489,Concrete,0,B10,C99
0.005984678325024689,Concrete,0,B10,D99
0.005162977182718401,Concrete,0,C10,D10
0.004579028793631776,Concrete,0,C10,B11
0.004370355988239611,Concrete,0,C10,C11
0.004605869664286464,Concrete,0,C10,D11
0.005501319092545757,Concrete,0,C10,B13
0.0052496260807064305,Concrete,0,C10,C13
0.006318014548779453,Concrete,0,C10,D13
0.004535230276465478,Concrete,0,C10,B15
0.005152229383686695,Concrete,0,C10,C15
0.004972862284354049,Concrete,0,C10,D15
0.00348923239526717,Concrete,0,C10,B18
0.004501354965174704,Concrete,0,C10,C18
0.0044746612599858935,Concrete,0,C10,D18
0.0058930790862667245,Concrete,0,C10,B19
0.00537610547341618,Concrete,0,C10,C19
0.0032089889967127673,Concrete,0,C10,D19
0.004570842880605499,Concrete,0,C10,B26
0.007037216622335592,Concrete,0,C10,C26
0.005174429149737204,Concrete,0,C10,D26
0.00443146523057678,Concrete,0,C10,B30
0.0057800169753898754,Concrete,0,C10,C30
0.004973595368072585,Concrete,0,C10,D30
0.00443300763855227,Concrete,0,C10,B44
0.004244207470723956,Concrete,0,C10,C44
0.005135721535454664,Concrete,0,C10,D44
0.004180234538540721,Concrete,0,C10,B50
0.004847135728755678,Concrete,0,C10,C50
0.004677690253808351,Concrete,0,C10,D50
0.0034118120344451474,Concrete,0,C10,B51
0.004003027305958352,Concrete,0,C10,C51
0.00425765118878933,Concrete,0,C10,D51
0.0046451242614561974,Concrete,0,C10,B52
0.0053199717035043404,Concrete,0,C10,C52
0.004013152596947098,Concrete,0,C10,D52
0.0046924527827209815,Concrete,0,C10,B53
0.004109744344687831,Concrete,0,C10,C53
0.0046921146125561515,Concrete,0,C10,D53
0.004693281197174799,Concrete,0,C10,B54
0.004478831716689081,Concrete,0,C10,C54
0.0058128904235526515,Concrete,0,C10,D54
0.004299878671761964,Concrete,0,C10,B55
0.005074184405458635,Concrete,0,C10,C55
0.0035635098686222296,Concrete,0,C10,D55
0.006730306570609712,Concrete,0,C10,B62
0.004531172486968284,Concrete,0,C10,C62
0.004137027672921947,Concrete,0,C10,D62
0.005247742617655398,Concrete,0,C10,B63
0.005565933301411364,Concrete,0,C10,C63
0.004502002226324811,Concrete,0,C10,D63
0.005139988640905072,Concrete,0,C10,B65
0.004361138890744451,Concrete,0,C10,C65
0.0044303584988859765,Concrete,0,C10,D65
0.0048702178523887625,Concrete,0,C10,B67
0.0051252701515611,Concrete,0,C10,C67
0.003758237955943684,Concrete,0,C10,D67
0.005681374614499061,Concrete,0,C10,B68
0.004957283846651865,Concrete,0,C10,C68
0.004203801464640863,Concrete,0,C10,D68
0.00519739068384633,Concrete,0,C10,B71
0.005576914139706294,Concrete,0,C10,C71
0.004923692581403783,Concrete,0,C10,D71
0.003362367769202036,Concrete,0,C10,B88
0.004786389705763987,Concrete,0,C10,C88
0.0037112515580793827,Concrete,0,C10,D88
0.0053889134303732504,Concrete,0,C10,B92
0.0037079292593661132,Concrete,0,C10,C92
0.004043421480739291,Concrete,0,C10,D92
0.005931161226942831,Concrete,0,C10,B96
