dissimilarity,condition,rdm_index,trialno_1,trialno_2
0.010244185434445633,Concrete,0,B3,C3
0.009731202739394639,Concrete,0,B3,D3
0.008582747720641331,Concrete,0,B3,B11
0.007884431293418563,Concrete,0,B3,C11
0.010226460063747578,Concrete,0,B3,D11
0.013505163942538347,Concrete,0,B3,B22
0.00747080327650168,Concrete,0,B3,C22
0.008235711040806693,Concrete,0,B3,D22
0.016784703843699296,Concrete,0,B3,B26
0.0114459035633039,Concrete,0,B3,C26
0.011784230572967147,Concrete,0,B3,D26
0.01107174595513732,Concrete,0,B3,B30
0.011761062219968293,Concrete,0,B3,C30
0.010257900058077472,Concrete,0,B3,D30
0.009202085907290967,Concrete,0,B3,B42
0.009237093938606937,Concrete,0,B3,C42
0.010871450140640206,Concrete,0,B3,D42
0.011983424698218883,Concrete,0,B3,B43
0.016620827379846895,Concrete,0,B3,C43
0.011113133588466871,Concrete,0,B3,D43
0.009652623740228194,Concrete,0,B3,B44
0.00983087036846625,Concrete,0,B3,C44
0.00850481543311533,Concrete,0,B3,D44
0.010419904031629384,Concrete,0,B3,B51
0.016333209960422878,Concrete,0,B3,C51
0.009956460963864855,Concrete,0,B3,D51
0.010164041894043942,Concrete,0,B3,B52
0.013076073804098386,Concrete,0,B3,C52
0.013600424166826877,Concrete,0,B3,D52
0.008002674904009749,Concrete,0,B3,B53
0.011059485983386212,Concrete,0,B3,C53
0.007853830727527588,Concrete,0,B3,D53
0.007534797907606429,Concrete,0,B3,B55
0.007977951697570549,Concrete,0,B3,C55
0.011766239907680203,Concrete,0,B3,D55
0.014053455480771566,Concrete,0,B3,B56
0.012508388300747648,Concrete,0,B3,C56
0.010319071781578065,Concrete,0,B3,D56
0.008076752500685992,Concrete,0,B3,B57
0.011170073612934955,Concrete,0,B3,C57
0.008369203633157914,Concrete,0,B3,D57
0.01219317696188567,Concrete,0,B3,B63
0.01285528579034163,Concrete,0,B3,C63
0.011807522875040073,Concrete,0,B3,D63
0.00660441860256153,Concrete,0,B3,B65
0.008227737421283084,Concrete,0,B3,C65
0.011692352685403909,Concrete,0,B3,D65
0.011132269012678851,Concrete,0,B3,B67
0.008794882840801472,Concrete,0,B3,C67
0.01033967324086024,Concrete,0,B3,D67
0.007202290343952263,Concrete,0,B3,B73
0.011428704482588543,Concrete,0,B3,C73
0.01030358893705692,Concrete,0,B3,D73
0.009998583523040528,Concrete,0,B3,B77
0.008510955862815656,Concrete,0,B3,C77
0.01310266247094027,Concrete,0,B3,D77
0.007780985476401982,Concrete,0,B3,B78
0.007179711814472504,Concrete,0,B3,C78
0.012781376972304416,Concrete,0,B3,D78
0.010987641042204413,Concrete,0,B3,B80
0.015090952027057817,Concrete,0,B3,C80
0.011896078516331695,Concrete,0,B3,D80
0.009859820269534731,Concrete,0,B3,B83
0.012172056768921972,Concrete,0,B3,C83
0.009255116555761243,Concrete,0,B3,D83
0.0092502805404361,Concrete,0,B3,B88
0.011111851948228451,Concrete,0,B3,C88
0.012510243516003524,Concrete,0,B3,D88
0.0072079276788414495,Concrete,0,B3,B91
0.011129446548839595,Concrete,0,B3,C91
0.00964364348657595,Concrete,0,B3,D91
0.012405546903719826,Concrete,0,B3,B92
0.011343705584956568,Concrete,0,B3,C92
0.00729833201690344,Concrete,0,B3,D92
0.009735785816231534,Concrete,0,B3,B99
0.011999685128331569,Concrete,0,B3,C99
0.010796971572801286,Concrete,0,B3,D99
0.011779108312107777,Concrete,0,C3,D3
0.01220946706556438,Concrete,0,C3,B11
0.011226467689254182,Concrete,0,C3,C11
0.010865602594050804,Concrete,0,C3,D11
0.010606813113592371,Concrete,0,C3,B22
0.0077746787320349025,Concrete,0,C3,C22
0.01022569254169013,Concrete,0,C3,D22
0.010679037230280936,Concrete,0,C3,B26
0.011795765957834266,Concrete,0,C3,C26
0.016665198372309824,Concrete,0,C3,D26
0.010047449373307912,Concrete,0,C3,B30
0.013319815248852701,Concrete,0,C3,C30
0.011655872525303325,Concrete,0,C3,D30
0.008026787114083058,Concrete,0,C3,B42
0.010256669925900807,Concrete,0,C3,C42
0.013058465342887507,Concrete,0,C3,D42
0.009577054416931921,Concrete,0,C3,B43
0.014508530000436061,Concrete,0,C3,C43
0.010034677640178312,Concrete,0,C3,D43
0.010691982929342779,Concrete,0,C3,B44
0.007658615037457011,Concrete,0,C3,C44
0.008166857644614249,Concrete,0,C3,D44
0.009262777414424212,Concrete,0,C3,B51
0.012057983668800672,Concrete,0,C3,C51
0.009455041967590361,Concrete,0,C3,D51
0.008087766578399975,Concrete,0,C3,B52
0.011429181619749222,Concrete,0,C3,C52
0.020730354702942218,Concrete,0,C3,D52
0.009712717406680784,Concrete,0,C3,B53
0.010522227129288696,Concrete,0,C3,C53
0.011185856070514364,Concrete,0,C3,D53
0.009056569325795218,Concrete,0,C3,B55
0.00850487681752975,Concrete,0,C3,C55
0.008643483363867095,Concrete,0,C3,D55
