dissimilarity,condition,rdm_index,trialno_1,trialno_2
0.002627613025471395,Abstract,0,B14,C14
0.004683445849509159,Abstract,0,B14,D14
0.0028795799387881403,Abstract,0,B14,B16
0.001862526046627558,Abstract,0,B14,C16
0.0015670033436436393,Abstract,0,B14,D16
0.0020423545148371977,Abstract,0,B14,B17
0.001790527589365587,Abstract,0,B14,C17
0.004712124991967965,Abstract,0,B14,D17
0.0019503556823735008,Abstract,0,B14,B27
0.0025004841115132018,Abstract,0,B14,C27
0.002096096333714344,Abstract,0,B14,D27
0.0024249103816996608,Abstract,0,B14,B28
0.0021721052301754587,Abstract,0,B14,C28
0.0032154746969416718,Abstract,0,B14,D28
0.0027508771208890853,Abstract,0,B14,B29
0.0029658676981399266,Abstract,0,B14,C29
0.0021807769210133027,Abstract,0,B14,D29
0.0020427008903371397,Abstract,0,B14,B31
0.0020182500475515066,Abstract,0,B14,C31
0.0028043280671183105,Abstract,0,B14,D31
0.0020523364744752214,Abstract,0,B14,B32
0.0033283252125056095,Abstract,0,B14,C32
0.0027001479211081723,Abstract,0,B14,D32
0.0025003648036894047,Abstract,0,B14,B33
0.0025817997438181118,Abstract,0,B14,C33
0.0029207771992436167,Abstract,0,B14,D33
0.0019802432044737465,Abstract,0,B14,B38
0.0021065829452133335,Abstract,0,B14,C38
0.00304339326407763,Abstract,0,B14,D38
0.002410488017769947,Abstract,0,B14,B39
0.002459104251557628,Abstract,0,B14,C39
0.0034742357930856176,Abstract,0,B14,D39
0.002023893903901768,Abstract,0,B14,B40
0.0019913356023038837,Abstract,0,B14,C40
0.0025901540806346534,Abstract,0,B14,D40
0.0022978533587961003,Abstract,0,B14,B41
0.0025593067202310054,Abstract,0,B14,C41
0.0040353223716179595,Abstract,0,B14,D41
0.0016898623678380008,Abstract,0,B14,B45
0.0021140879327551853,Abstract,0,B14,C45
0.002092039578537733,Abstract,0,B14,D45
0.0020376409721856842,Abstract,0,B14,B59
0.0024412147049191826,Abstract,0,B14,C59
0.0019116636054476322,Abstract,0,B14,D59
0.0017654941210961622,Abstract,0,B14,B64
0.002784622592349242,Abstract,0,B14,C64
0.002758018403548229,Abstract,0,B14,D64
0.0025612478700036286,Abstract,0,B14,B66
0.0032237319448367146,Abstract,0,B14,C66
0.0018366855071660182,Abstract,0,B14,D66
0.002566119165449411,Abstract,0,B14,B72
0.0037781382867311877,Abstract,0,B14,C72
0.0017306212841826111,Abstract,0,B14,D72
0.002461719888489643,Abstract,0,B14,B76
0.0023399809963615278,Abstract,0,B14,C76
0.002574465148521215,Abstract,0,B14,D76
0.003944392514517998,Abstract,0,B14,B79
0.0021697321857786574,Abstract,0,B14,C79
0.0022537626488609254,Abstract,0,B14,D79
0.0019059154062487664,Abstract,0,B14,B81
