dissimilarity,condition,rdm_index,trialno_1,trialno_2
0.012721148690951829,Abstract,0,B14,C14
0.0144396770245526,Abstract,0,B14,D14
0.014519085013688506,Abstract,0,B14,B16
0.017565818187786648,Abstract,0,B14,C16
0.013880509777890649,Abstract,0,B14,D16
0.014201707408991284,Abstract,0,B14,B17
0.01355615521867017,Abstract,0,B14,C17
0.01772160628113604,Abstract,0,B14,D17
0.013156391787737401,Abstract,0,B14,B27
0.010627258210594568,Abstract,0,B14,C27
0.01397673586631033,Abstract,0,B14,D27
0.011523088943210701,Abstract,0,B14,B28
0.011652635476453179,Abstract,0,B14,C28
0.011990847889942209,Abstract,0,B14,D28
0.009091988234534751,Abstract,0,B14,B29
0.008321279617656545,Abstract,0,B14,C29
0.008841277062369628,Abstract,0,B14,D29
0.007899946404493314,Abstract,0,B14,B31
0.01660031197987104,Abstract,0,B14,C31
0.009217857758895859,Abstract,0,B14,D31
0.019825563191612182,Abstract,0,B14,B32
0.015266399839274964,Abstract,0,B14,C32
0.01565462033675817,Abstract,0,B14,D32
0.00886651583908383,Abstract,0,B14,B33
0.007197910418731763,Abstract,0,B14,C33
0.009224784608407961,Abstract,0,B14,D33
0.007476490440154814,Abstract,0,B14,B38
0.02304832144448871,Abstract,0,B14,C38
0.017355015029885918,Abstract,0,B14,D38
0.010960786712326268,Abstract,0,B14,B39
0.008536192979793205,Abstract,0,B14,C39
0.016964854594670297,Abstract,0,B14,D39
0.01570023045629671,Abstract,0,B14,B40
0.008397727280180046,Abstract,0,B14,C40
0.012587791311053724,Abstract,0,B14,D40
0.009660499404702297,Abstract,0,B14,B41
0.008357674359496949,Abstract,0,B14,C41
0.015037540485024672,Abstract,0,B14,D41
0.006304731988491716,Abstract,0,B14,B45
0.009139940989925684,Abstract,0,B14,C45
0.009365952131779511,Abstract,0,B14,D45
0.008360007516325658,Abstract,0,B14,B59
0.012636274162286586,Abstract,0,B14,C59
0.007997262114136336,Abstract,0,B14,D59
0.006565825315044772,Abstract,0,B14,B64
0.009405012901346141,Abstract,0,B14,C64
0.014646333673581834,Abstract,0,B14,D64
0.0063337750180742156,Abstract,0,B14,B66
0.008695116250644884,Abstract,0,B14,C66
0.014205085356772914,Abstract,0,B14,D66
