dissimilarity,condition,rdm_index,trialno_1,trialno_2
0.022292984198496766,Abstract,0,B1,C1
0.02785666941756911,Abstract,0,B1,D1
0.027147618250565723,Abstract,0,B1,B2
0.020901833354600774,Abstract,0,B1,C2
0.025192542984053306,Abstract,0,B1,D2
0.02690599572409529,Abstract,0,B1,B4
0.024651389624936654,Abstract,0,B1,C4
0.02621151857973422,Abstract,0,B1,D4
0.026528953944742403,Abstract,0,B1,B5
0.03075631202476643,Abstract,0,B1,C5
0.02323416586298809,Abstract,0,B1,D5
0.02885359343943249,Abstract,0,B1,B6
0.028824631289287694,Abstract,0,B1,C6
0.02689340008284429,Abstract,0,B1,D6
0.026422621910584896,Abstract,0,B1,B7
0.02393362484691326,Abstract,0,B1,C7
0.03364938904211321,Abstract,0,B1,D7
0.030101261295716646,Abstract,0,B1,B27
0.027316065526831527,Abstract,0,B1,C27
0.032726251907940325,Abstract,0,B1,D27
0.025089807078345478,Abstract,0,B1,B28
0.025688419465430153,Abstract,0,B1,C28
0.027726172171352217,Abstract,0,B1,D28
0.027799815118652902,Abstract,0,B1,B29
0.0277518039629408,Abstract,0,B1,C29
0.028468266526616024,Abstract,0,B1,D29
0.024393469789916786,Abstract,0,B1,B31
0.03020998690649695,Abstract,0,B1,C31
0.030281476043684464,Abstract,0,B1,D31
0.025696741699807183,Abstract,0,B1,B32
0.02743133946337174,Abstract,0,B1,C32
0.03133662602913329,Abstract,0,B1,D32
0.028194042283785636,Abstract,0,B1,B38
0.027527964943475647,Abstract,0,B1,C38
0.03156648679436045,Abstract,0,B1,D38
0.023999019393767765,Abstract,0,B1,B39
0.03309479425343921,Abstract,0,B1,C39
0.028251715899615566,Abstract,0,B1,D39
0.02424990544068237,Abstract,0,B1,B40
0.03594431484235665,Abstract,0,B1,C40
0.02459647073625111,Abstract,0,B1,D40
0.0245591872773076,Abstract,0,B1,B41
0.026618938168377747,Abstract,0,B1,C41
0.02622043695928868,Abstract,0,B1,D41
0.029608998782337685,Abstract,0,B1,B47
0.025402525094301853,Abstract,0,B1,C47
0.029981951750896844,Abstract,0,B1,D47
0.028619342136602863,Abstract,0,B1,B60
0.02239034521368456,Abstract,0,B1,C60
0.02821350656541389,Abstract,0,B1,D60
0.03156002203752204,Abstract,0,B1,B61
0.027976933478332293,Abstract,0,B1,C61
0.02065677250983436,Abstract,0,B1,D61
0.030063543729359515,Abstract,0,B1,B64
0.02412170581203576,Abstract,0,B1,C64
0.02338139395888971,Abstract,0,B1,D64
0.02649620561016795,Abstract,0,B1,B66
0.03386534279442823,Abstract,0,B1,C66
0.024405803692308357,Abstract,0,B1,D66
0.026259680337787177,Abstract,0,B1,B69
0.03051496826531974,Abstract,0,B1,C69
0.029488082596007888,Abstract,0,B1,D69
0.03202250552838547,Abstract,0,B1,B72
0.024984137289899865,Abstract,0,B1,C72
0.03000540941166978,Abstract,0,B1,D72
0.024586225220606165,Abstract,0,B1,B76
0.030916513943566735,Abstract,0,B1,C76
0.027634505109522395,Abstract,0,B1,D76
0.029803583484430927,Abstract,0,B1,B79
0.0292239578969174,Abstract,0,B1,C79
0.02603263010392066,Abstract,0,B1,D79
0.0377751855254516,Abstract,0,B1,B81
0.0281136856284622,Abstract,0,B1,C81
0.02537607311852048,Abstract,0,B1,D81
0.02558543361555739,Abstract,0,B1,B82
0.03422836577782871,Abstract,0,B1,C82
0.022460191360809015,Abstract,0,B1,D82
0.019961572612011563,Abstract,0,B1,B89
0.027208279880825605,Abstract,0,B1,C89
0.028638644085932724,Abstract,0,B1,D89
0.021690102632844953,Abstract,0,B1,B90
0.025989352491405538,Abstract,0,B1,C90
0.027910722855601183,Abstract,0,B1,D90
0.031066238987812328,Abstract,0,B1,B97
0.030392149103325425,Abstract,0,B1,C97
0.027097988749150297,Abstract,0,B1,D97
0.025306843972500073,Abstract,0,B1,B100
0.02885269103400884,Abstract,0,B1,C100
0.026604114913433508,Abstract,0,B1,D100
0.018040093762978444,Abstract,0,C1,D1
0.019038509455650405,Abstract,0,C1,B2
0.014843632631075743,Abstract,0,C1,C2
0.015667332557919432,Abstract,0,C1,D2
0.01993754818021249,Abstract,0,C1,B4
0.015744437468526693,Abstract,0,C1,C4
0.018973996879888346,Abstract,0,C1,D4
0.016896070875754274,Abstract,0,C1,B5
0.0231186447708994,Abstract,0,C1,C5
0.018651359010118773,Abstract,0,C1,D5
0.019672994574563556,Abstract,0,C1,B6
0.02281180230045106,Abstract,0,C1,C6
0.01578128442482609,Abstract,0,C1,D6
0.01680027435202557,Abstract,0,C1,B7
0.017134321719957542,Abstract,0,C1,C7
0.029158450319704137,Abstract,0,C1,D7
0.023425621051482624,Abstract,0,C1,B27
0.01814161500960048,Abstract,0,C1,C27
0.025150725257023703,Abstract,0,C1,D27
0.01720508620557853,Abstract,0,C1,B28
0.016117482763859093,Abstract,0,C1,C28
0.018932667756740126,Abstract,0,C1,D28
0.019739445673868674,Abstract,0,C1,B29
0.016510889710175825,Abstract,0,C1,C29
0.021224810087351675,Abstract,0,C1,D29
0.017463760962940944,Abstract,0,C1,B31
0.01983127037308671,Abstract,0,C1,C31
0.024789417068596786,Abstract,0,C1,D31
0.017835490183858566,Abstract,0,C1,B32
0.02122612202049973,Abstract,0,C1,C32
0.022219361234810997,Abstract,0,C1,D32
0.020648966990613728,Abstract,0,C1,B38
0.017577829150767582,Abstract,0,C1,C38
0.024329457333478,Abstract,0,C1,D38
0.016605732880941672,Abstract,0,C1,B39
0.021446789727417714,Abstract,0,C1,C39
0.021687975404438984,Abstract,0,C1,D39
0.01765548337225085,Abstract,0,C1,B40
0.02601297379937506,Abstract,0,C1,C40
0.01489193168784129,Abstract,0,C1,D40
0.016715450048529968,Abstract,0,C1,B41
0.0176053591731067,Abstract,0,C1,C41
0.020501028340711915,Abstract,0,C1,D41
0.020556198754802208,Abstract,0,C1,B47
0.01680853325614957,Abstract,0,C1,C47
0.022818815187489412,Abstract,0,C1,D47
0.016886000857177147,Abstract,0,C1,B60
0.014295967144279019,Abstract,0,C1,C60
0.01674812300605859,Abstract,0,C1,D60
0.020968883278114057,Abstract,0,C1,B61
0.021252026965630725,Abstract,0,C1,C61
0.015670486399965836,Abstract,0,C1,D61
0.023116669636437326,Abstract,0,C1,B64
0.016695856792771715,Abstract,0,C1,C64
0.017271654333350872,Abstract,0,C1,D64
0.016360184863233818,Abstract,0,C1,B66
0.02183305220475234,Abstract,0,C1,C66
0.014325537516962143,Abstract,0,C1,D66
0.016614286415913955,Abstract,0,C1,B69
0.020656232630248163,Abstract,0,C1,C69
0.02481184285600861,Abstract,0,C1,D69
0.022163634585237797,Abstract,0,C1,B72
0.01744675195682067,Abstract,0,C1,C72
0.019910922812797008,Abstract,0,C1,D72
0.017663305546521974,Abstract,0,C1,B76
0.023118472013880068,Abstract,0,C1,C76
0.01723962256141196,Abstract,0,C1,D76
0.021881981208896062,Abstract,0,C1,B79
0.02154845550598451,Abstract,0,C1,C79
0.01844034208350602,Abstract,0,C1,D79
0.02422746199934191,Abstract,0,C1,B81
0.01630375004491677,Abstract,0,C1,C81
0.019546603448842962,Abstract,0,C1,D81
0.015024070139681659,Abstract,0,C1,B82
0.02292135234317616,Abstract,0,C1,C82
0.01589697930988122,Abstract,0,C1,D82
0.014618796307285785,Abstract,0,C1,B89
0.018453423868614708,Abstract,0,C1,C89
0.020283278668552982,Abstract,0,C1,D89
0.015679292007533364,Abstract,0,C1,B90
0.020805901514264875,Abstract,0,C1,C90
0.017907697525922035,Abstract,0,C1,D90
0.022345570994830064,Abstract,0,C1,B97
0.023152639479129482,Abstract,0,C1,C97
0.018592550682338144,Abstract,0,C1,D97
0.019011136091840193,Abstract,0,C1,B100
0.019088442559061388,Abstract,0,C1,C100
0.02027262946727315,Abstract,0,C1,D100
0.024022287029754015,Abstract,0,D1,B2
0.01653672387758519,Abstract,0,D1,C2
0.021449400674200498,Abstract,0,D1,D2
0.021924094340306927,Abstract,0,D1,B4
0.01984402973998561,Abstract,0,D1,C4
0.02062901565516962,Abstract,0,D1,D4
0.02027929237651819,Abstract,0,D1,B5
0.022668711196227903,Abstract,0,D1,C5
0.019778122151335304,Abstract,0,D1,D5
0.019424048370534863,Abstract,0,D1,B6
0.021611080878911608,Abstract,0,D1,C6
0.018818496191790893,Abstract,0,D1,D6
0.021454479080212342,Abstract,0,D1,B7
0.020020530189096202,Abstract,0,D1,C7
