dissimilarity,condition,rdm_index,trialno_1,trialno_2
0.0028377004834104205,Abstract,0,B2,C2
0.003800549004777331,Abstract,0,B2,D2
0.002406590695611324,Abstract,0,B2,B5
0.002128943949341261,Abstract,0,B2,C5
0.0018640849685793723,Abstract,0,B2,D5
0.002987739134947371,Abstract,0,B2,B6
0.001829713672638719,Abstract,0,B2,C6
0.0014064232384723614,Abstract,0,B2,D6
0.0020405272534881115,Abstract,0,B2,B7
0.0018260247355563251,Abstract,0,B2,C7
0.00263146751843435,Abstract,0,B2,D7
0.002998606477960723,Abstract,0,B2,B9
0.002593746370621702,Abstract,0,B2,C9
0.0020346973085055365,Abstract,0,B2,D9
0.0016226943646502527,Abstract,0,B2,B14
0.003306169123399364,Abstract,0,B2,C14
0.0017016732337556723,Abstract,0,B2,D14
0.0034440160057543127,Abstract,0,B2,B16
0.001433038752566537,Abstract,0,B2,C16
0.0025595526670021463,Abstract,0,B2,D16
0.003018141829052424,Abstract,0,B2,B17
0.002005115155661571,Abstract,0,B2,C17
0.0024084441664846664,Abstract,0,B2,D17
0.0032395012901849196,Abstract,0,B2,B27
0.0022679088315608166,Abstract,0,B2,C27
0.002505384840519255,Abstract,0,B2,D27
0.0020360232739761066,Abstract,0,B2,B28
0.0018574195328468362,Abstract,0,B2,C28
0.00209170524134622,Abstract,0,B2,D28
0.0020121613741533022,Abstract,0,B2,B29
0.001664365458942121,Abstract,0,B2,C29
0.002892696494489976,Abstract,0,B2,D29
0.0020278635097835283,Abstract,0,B2,B31
0.003409067346190829,Abstract,0,B2,C31
0.002269888917412519,Abstract,0,B2,D31
0.0017428381474413233,Abstract,0,B2,B32
0.0024832378296941317,Abstract,0,B2,C32
0.002342055648302967,Abstract,0,B2,D32
0.0027784101553828587,Abstract,0,B2,B33
0.0020568000570023045,Abstract,0,B2,C33
0.001562254275417939,Abstract,0,B2,D33
0.002338975141869855,Abstract,0,B2,B38
0.0016503476087447652,Abstract,0,B2,C38
0.002167925901977519,Abstract,0,B2,D38
0.0022999072489193347,Abstract,0,B2,B39
0.0019877405069340932,Abstract,0,B2,C39
0.0031548622987667948,Abstract,0,B2,D39
0.0027789621859089443,Abstract,0,B2,B40
0.002645612834223384,Abstract,0,B2,C40
0.0020559233633579256,Abstract,0,B2,D40
0.002192574807062384,Abstract,0,B2,B41
0.002471585362198225,Abstract,0,B2,C41
0.0023282612270003533,Abstract,0,B2,D41
0.0016762525487361518,Abstract,0,B2,B46
0.0020241398122420743,Abstract,0,B2,C46
0.004047622915155062,Abstract,0,B2,D46
0.002697951103521177,Abstract,0,B2,B47
0.002090070207663805,Abstract,0,B2,C47
0.0018869176852530796,Abstract,0,B2,D47
0.002524410645987907,Abstract,0,B2,B60
0.0017365915409170787,Abstract,0,B2,C60
0.0036449158381190293,Abstract,0,B2,D60
0.003821278980024624,Abstract,0,B2,B61
0.002591017615037515,Abstract,0,B2,C61
0.0020038893476389177,Abstract,0,B2,D61
0.0025535551331030255,Abstract,0,B2,B64
0.0022927885546594,Abstract,0,B2,C64
0.0019048834110225426,Abstract,0,B2,D64
0.0023662857297737554,Abstract,0,B2,B66
0.0020509942218689516,Abstract,0,B2,C66
0.002355591615612666,Abstract,0,B2,D66
0.002026835641647737,Abstract,0,B2,B69
0.003058248078247574,Abstract,0,B2,C69
0.0020369834617277676,Abstract,0,B2,D69
0.002685232651871068,Abstract,0,B2,B81
0.001959673154274686,Abstract,0,B2,C81
0.0020269982320710016,Abstract,0,B2,D81
0.006736244737721123,Abstract,0,B2,B89
0.0020874328743833276,Abstract,0,B2,C89
0.002190806013034447,Abstract,0,B2,D89
0.0019779739907850673,Abstract,0,B2,B90
0.0014151579979366565,Abstract,0,B2,C90
0.003180189811062608,Abstract,0,B2,D90
0.0024379852681369824,Abstract,0,B2,B93
0.0016673690748028982,Abstract,0,B2,C93
0.003142191928608596,Abstract,0,B2,D93
0.0018870220371657962,Abstract,0,B2,B97
0.0023046811671147884,Abstract,0,B2,C97
0.0022500118879341426,Abstract,0,B2,D97
0.004928121148640218,Abstract,0,C2,D2
0.004094577809182354,Abstract,0,C2,B5
0.003724489742800039,Abstract,0,C2,C5
0.0034579692517739836,Abstract,0,C2,D5
0.0043630484738812775,Abstract,0,C2,B6
0.003325076426164167,Abstract,0,C2,C6
0.0028702804026286117,Abstract,0,C2,D6
0.004546377009716793,Abstract,0,C2,B7
0.0022155758842375434,Abstract,0,C2,C7
0.0044324938821724905,Abstract,0,C2,D7
0.001901559538957432,Abstract,0,C2,B9
0.003466043159709673,Abstract,0,C2,C9
0.002850747869749533,Abstract,0,C2,D9
0.002421040804066923,Abstract,0,C2,B14
0.0030115293770000273,Abstract,0,C2,C14
0.0024570944138294433,Abstract,0,C2,D14
0.006057244916278535,Abstract,0,C2,B16
0.002549209687248863,Abstract,0,C2,C16
0.0024508961265823324,Abstract,0,C2,D16
0.004560072859937934,Abstract,0,C2,B17
0.003404934828344263,Abstract,0,C2,C17
0.004267365338226126,Abstract,0,C2,D17
0.003000609344801076,Abstract,0,C2,B27
0.002125796838144515,Abstract,0,C2,C27
0.003631562263322437,Abstract,0,C2,D27
0.0026753317707913283,Abstract,0,C2,B28
0.003286335818565867,Abstract,0,C2,C28
0.002425642187872805,Abstract,0,C2,D28
0.003990197242209679,Abstract,0,C2,B29
0.002967712265172585,Abstract,0,C2,C29
0.005180696943052727,Abstract,0,C2,D29
0.002789982010596997,Abstract,0,C2,B31
0.0036213214910821427,Abstract,0,C2,C31
0.002741189295481979,Abstract,0,C2,D31
0.0028498172336673525,Abstract,0,C2,B32
0.0032500437293638967,Abstract,0,C2,C32
0.0035432452238312174,Abstract,0,C2,D32
0.0034490858916142314,Abstract,0,C2,B33
0.0036724456088955888,Abstract,0,C2,C33
0.0028758555474154525,Abstract,0,C2,D33
0.004105030402939475,Abstract,0,C2,B38
0.002494303651987123,Abstract,0,C2,C38
0.003004875803079714,Abstract,0,C2,D38
0.0025401586385238105,Abstract,0,C2,B39
0.002729866227098098,Abstract,0,C2,C39
0.0035758357199084764,Abstract,0,C2,D39
0.004638200071365684,Abstract,0,C2,B40
0.0029104742661328425,Abstract,0,C2,C40
0.0024024560484499397,Abstract,0,C2,D40
0.0034196393954060342,Abstract,0,C2,B41
0.0026896962758503123,Abstract,0,C2,C41
0.004061152308194896,Abstract,0,C2,D41
0.002943352678160684,Abstract,0,C2,B46
0.003191226314003509,Abstract,0,C2,C46
0.0035071909529529642,Abstract,0,C2,D46
0.0024085132376225897,Abstract,0,C2,B47
0.0031873450156900277,Abstract,0,C2,C47
0.0034214989131886174,Abstract,0,C2,D47
0.0025873208282123734,Abstract,0,C2,B60
0.0027817912402576792,Abstract,0,C2,C60
0.0037536288176689228,Abstract,0,C2,D60
0.004731480101893175,Abstract,0,C2,B61
0.004855179444090538,Abstract,0,C2,C61
0.003197820264876585,Abstract,0,C2,D61
0.004698500745868175,Abstract,0,C2,B64
0.003911267070190256,Abstract,0,C2,C64
0.003480575130617917,Abstract,0,C2,D64
0.0033053669128362087,Abstract,0,C2,B66
0.0030799574453409246,Abstract,0,C2,C66
0.003339255938240624,Abstract,0,C2,D66
0.0028554428936608013,Abstract,0,C2,B69
0.0039014379456577936,Abstract,0,C2,C69
0.002320699435661785,Abstract,0,C2,D69
0.0036871649552482843,Abstract,0,C2,B81
0.0025802171261120506,Abstract,0,C2,C81
0.003479353717332745,Abstract,0,C2,D81
0.009439335101029575,Abstract,0,C2,B89
0.002843346171142477,Abstract,0,C2,C89
0.0026206712856237696,Abstract,0,C2,D89
0.0027101599998160197,Abstract,0,C2,B90
0.0019154041774550811,Abstract,0,C2,C90
0.00357297822739474,Abstract,0,C2,D90
0.0040656983026914175,Abstract,0,C2,B93
0.002122328757953685,Abstract,0,C2,C93
0.00333228436267173,Abstract,0,C2,D93
0.003320726717071738,Abstract,0,C2,B97
0.0038961957224490484,Abstract,0,C2,C97
0.0037032967368077637,Abstract,0,C2,D97
0.003914564672531913,Abstract,0,D2,B5
0.0034977898655518917,Abstract,0,D2,C5
0.003978363875091889,Abstract,0,D2,D5
0.002380097305650873,Abstract,0,D2,B6
0.005005705126832469,Abstract,0,D2,C6
0.003460707609740205,Abstract,0,D2,D6
0.003248267669609796,Abstract,0,D2,B7
0.003991139665653819,Abstract,0,D2,C7
0.002773453806077398,Abstract,0,D2,D7
0.006140812982159174,Abstract,0,D2,B9
0.0030587854962773,Abstract,0,D2,C9
0.0026153470481874103,Abstract,0,D2,D9
0.0031620663437470736,Abstract,0,D2,B14
0.004858941934738492,Abstract,0,D2,C14
0.00357304522516113,Abstract,0,D2,D14
0.004887464937543786,Abstract,0,D2,B16
0.0028164664321523674,Abstract,0,D2,C16
0.00391895907591745,Abstract,0,D2,D16
0.004698216719874678,Abstract,0,D2,B17
0.003793690436174334,Abstract,0,D2,C17
0.003983963310501171,Abstract,0,D2,D17
0.00614973028764856,Abstract,0,D2,B27
0.004407395899621266,Abstract,0,D2,C27
0.0022767104587647956,Abstract,0,D2,D27
0.002681112590467829,Abstract,0,D2,B28
0.0026787388768053566,Abstract,0,D2,C28
0.004325197987804776,Abstract,0,D2,D28
0.0037862363119224693,Abstract,0,D2,B29
0.003953604521009928,Abstract,0,D2,C29
0.003432427387602954,Abstract,0,D2,D29
0.0034106074058844965,Abstract,0,D2,B31
0.0027162051687887718,Abstract,0,D2,C31
0.004734841356588857,Abstract,0,D2,D31
0.003696395911972428,Abstract,0,D2,B32
0.0032526563157688594,Abstract,0,D2,C32
0.003634799044119935,Abstract,0,D2,D32
0.005402278325066199,Abstract,0,D2,B33
0.0039009007277847783,Abstract,0,D2,C33
0.0029895847510029183,Abstract,0,D2,D33
0.0036710624394681265,Abstract,0,D2,B38
0.005040093566879219,Abstract,0,D2,C38
0.004882788602352042,Abstract,0,D2,D38
0.004365618968081195,Abstract,0,D2,B39
0.0037070348718350192,Abstract,0,D2,C39
0.003354422173626177,Abstract,0,D2,D39
0.002649391225851502,Abstract,0,D2,B40
0.0043722269265385446,Abstract,0,D2,C40
0.002812170261847726,Abstract,0,D2,D40
