dissimilarity,rdm_index,trialno_1,trialno_2,pattern_index_1,pattern_index_2
0.15812283754348755,0,B1,C1,0,1
0.3188297152519226,0,B1,D1,0,2
0.8654422461986542,0,B1,B14,0,3
0.9376093298196793,0,B1,C14,0,4
0.8770366087555885,0,B1,D14,0,5
0.8796868026256561,0,B1,B16,0,6
0.8943397477269173,0,B1,C16,0,7
0.8334421515464783,0,B1,D16,0,8
0.8884698525071144,0,B1,B17,0,9
0.8586078882217407,0,B1,C17,0,10
0.7152828872203827,0,B1,D17,0,11
0.6610749363899231,0,B1,B27,0,12
0.7815203815698624,0,B1,C27,0,13
0.7992264479398727,0,B1,D27,0,14
0.9302829727530479,0,B1,B29,0,15
0.9132999777793884,0,B1,C29,0,16
0.9122577458620071,0,B1,D29,0,17
0.6848032772541046,0,B1,B31,0,18
0.7611146867275238,0,B1,C31,0,19
0.8497900515794754,0,B1,D31,0,20
0.9564016088843346,0,B1,B32,0,21
0.8100692480802536,0,B1,C32,0,22
0.990920546464622,0,B1,D32,0,23
0.7445834279060364,0,B1,B33,0,24
0.7722847163677216,0,B1,C33,0,25
0.9042410552501678,0,B1,D33,0,26
0.8595051318407059,0,B1,B36,0,27
0.8280512392520905,0,B1,C36,0,28
0.7615389674901962,0,B1,D36,0,29
0.8037036806344986,0,B1,B38,0,30
0.7998823374509811,0,B1,C38,0,31
0.6845952570438385,0,B1,D38,0,32
0.7485988438129425,0,B1,B39,0,33
0.825430765748024,0,B1,C39,0,34
0.8960705548524857,0,B1,D39,0,35
0.8368541300296783,0,B1,B40,0,36
0.8812399730086327,0,B1,C40,0,37
0.8967700302600861,0,B1,D40,0,38
1.007343202829361,0,B1,B41,0,39
0.864061176776886,0,B1,C41,0,40
0.8030977845191956,0,B1,D41,0,41
0.9526953808963299,0,B1,B45,0,42
0.8648937344551086,0,B1,C45,0,43
0.937367856502533,0,B1,D45,0,44
0.7765425145626068,0,B1,B60,0,45
0.6262492537498474,0,B1,C60,0,46
0.7322557866573334,0,B1,D60,0,47
0.9332611337304115,0,B1,B64,0,48
0.987624297849834,0,B1,C64,0,49
0.849761500954628,0,B1,D64,0,50
0.816306859254837,0,B1,B66,0,51
0.8764792084693909,0,B1,C66,0,52
0.7531269490718842,0,B1,D66,0,53
0.719699889421463,0,B1,B72,0,54
0.6697995960712433,0,B1,C72,0,55
0.7462163269519806,0,B1,D72,0,56
0.7121626138687134,0,B1,B76,0,57
0.6791570782661438,0,B1,C76,0,58
0.6741471588611603,0,B1,D76,0,59
0.9106163084506989,0,B1,B79,0,60
0.9041210934519768,0,B1,C79,0,61
0.7324730157852173,0,B1,D79,0,62
0.8646136820316315,0,B1,B81,0,63
0.6229076683521271,0,B1,C81,0,64
0.9402803555130959,0,B1,D81,0,65
0.7777872383594513,0,B1,B82,0,66
0.7755782753229141,0,B1,C82,0,67
0.7656678706407547,0,B1,D82,0,68
0.9806328676640987,0,B1,B85,0,69
0.9636449031531811,0,B1,C85,0,70
0.812371551990509,0,B1,D85,0,71
0.7057180404663086,0,B1,B89,0,72
0.7690321654081345,0,B1,C89,0,73
0.7138157188892365,0,B1,D89,0,74
0.9003232717514038,0,B1,B90,0,75
0.956843875348568,0,B1,C90,0,76
0.8598126918077469,0,B1,D90,0,77
0.6777452826499939,0,B1,B93,0,78
0.6986632347106934,0,B1,C93,0,79
0.849011555314064,0,B1,D93,0,80
0.342362642288208,0,C1,D1,1,2
0.8836808130145073,0,C1,B14,1,3
0.911737710237503,0,C1,C14,1,4
0.8807697892189026,0,C1,D14,1,5
0.9998650170164183,0,C1,B16,1,6
0.9547701813280582,0,C1,C16,1,7
0.8865601569414139,0,C1,D16,1,8
0.9057958945631981,0,C1,B17,1,9
0.8718491792678833,0,C1,C17,1,10
0.7716502994298935,0,C1,D17,1,11
0.7763556391000748,0,C1,B27,1,12
0.8889143839478493,0,C1,C27,1,13
0.878961406648159,0,C1,D27,1,14
0.9875723663717508,0,C1,B29,1,15
0.9376398175954819,0,C1,C29,1,16
0.9333347231149673,0,C1,D29,1,17
0.7746664583683014,0,C1,B31,1,18
0.8101809322834015,0,C1,C31,1,19
0.8623866140842438,0,C1,D31,1,20
0.9482387825846672,0,C1,B32,1,21
0.8492651432752609,0,C1,C32,1,22
0.9729817733168602,0,C1,D32,1,23
0.751966580748558,0,C1,B33,1,24
0.7877385467290878,0,C1,C33,1,25
0.8970287442207336,0,C1,D33,1,26
0.8434685468673706,0,C1,B36,1,27
0.8275901824235916,0,C1,C36,1,28
0.8283756822347641,0,C1,D36,1,29
0.881624348461628,0,C1,B38,1,30
0.847536027431488,0,C1,C38,1,31
0.7874440401792526,0,C1,D38,1,32
0.8268730938434601,0,C1,B39,1,33
0.8793449178338051,0,C1,C39,1,34
0.9306946471333504,0,C1,D39,1,35
0.7972405850887299,0,C1,B40,1,36
0.8943879529833794,0,C1,C40,1,37
0.8512220233678818,0,C1,D40,1,38
0.94871049746871,0,C1,B41,1,39
0.8766770586371422,0,C1,C41,1,40
0.840247705578804,0,C1,D41,1,41
0.8889046236872673,0,C1,B45,1,42
0.8476215451955795,0,C1,C45,1,43
0.8995695412158966,0,C1,D45,1,44
0.7041434049606323,0,C1,B60,1,45
0.6174454689025879,0,C1,C60,1,46
0.7150931358337402,0,C1,D60,1,47
0.8774074912071228,0,C1,B64,1,48
0.9269326627254486,0,C1,C64,1,49
0.8141346722841263,0,C1,D64,1,50
0.7350161075592041,0,C1,B66,1,51
0.7788035422563553,0,C1,C66,1,52
0.6600001752376556,0,C1,D66,1,53
0.6038077473640442,0,C1,B72,1,54
0.615617036819458,0,C1,C72,1,55
0.6656464636325836,0,C1,D72,1,56
0.6788890659809113,0,C1,B76,1,57
0.6286348700523376,0,C1,C76,1,58
0.6590188443660736,0,C1,D76,1,59
0.9263794496655464,0,C1,B79,1,60
0.8943067789077759,0,C1,C79,1,61
0.7814140021800995,0,C1,D79,1,62
0.8843466117978096,0,C1,B81,1,63
0.5780721604824066,0,C1,C81,1,64
0.9236120879650116,0,C1,D81,1,65
0.7905774563550949,0,C1,B82,1,66
0.7969427108764648,0,C1,C82,1,67
0.7733599692583084,0,C1,D82,1,68
0.9695706330239773,0,C1,B85,1,69
0.9528447911143303,0,C1,C85,1,70
0.8274569362401962,0,C1,D85,1,71
0.7430343925952911,0,C1,B89,1,72
0.7883806526660919,0,C1,C89,1,73
0.8142464607954025,0,C1,D89,1,74
0.9378983452916145,0,C1,B90,1,75
0.9720893893390894,0,C1,C90,1,76
0.8919288367033005,0,C1,D90,1,77
0.7323675453662872,0,C1,B93,1,78
0.7095717191696167,0,C1,C93,1,79
0.877258688211441,0,C1,D93,1,80
0.8889560326933861,0,D1,B14,2,3
0.8011444956064224,0,D1,C14,2,4
0.8659560084342957,0,D1,D14,2,5
0.9586646668612957,0,D1,B16,2,6
0.9542815461754799,0,D1,C16,2,7
0.8891711458563805,0,D1,D16,2,8
0.9263598620891571,0,D1,B17,2,9
0.9336690157651901,0,D1,C17,2,10
0.8573237508535385,0,D1,D17,2,11
0.8420006036758423,0,D1,B27,2,12
0.8978164196014404,0,D1,C27,2,13
0.89631637185812,0,D1,D27,2,14
0.9770389888435602,0,D1,B29,2,15
0.9235044345259666,0,D1,C29,2,16
0.9332311004400253,0,D1,D29,2,17
0.6709004938602448,0,D1,B31,2,18
0.7100771963596344,0,D1,C31,2,19
0.7882445752620697,0,D1,D31,2,20
0.9381310790777206,0,D1,B32,2,21
0.868735209107399,0,D1,C32,2,22
0.9832137115299702,0,D1,D32,2,23
0.8332549780607224,0,D1,B33,2,24
0.8578973412513733,0,D1,C33,2,25
0.8829182535409927,0,D1,D33,2,26
0.8816501349210739,0,D1,B36,2,27
0.8582355380058289,0,D1,C36,2,28
0.8229441493749619,0,D1,D36,2,29
0.8202772885560989,0,D1,B38,2,30
0.8149596601724625,0,D1,C38,2,31
0.7469370067119598,0,D1,D38,2,32
0.855500340461731,0,D1,B39,2,33
0.9011243805289268,0,D1,C39,2,34
1.0122257573530078,0,D1,D39,2,35
0.8529149144887924,0,D1,B40,2,36
0.8512606173753738,0,D1,C40,2,37
0.8827766999602318,0,D1,D40,2,38
0.88125279545784,0,D1,B41,2,39
0.8202865272760391,0,D1,C41,2,40
0.8397334218025208,0,D1,D41,2,41
0.9315513670444489,0,D1,B45,2,42
0.8714321106672287,0,D1,C45,2,43
0.9079068154096603,0,D1,D45,2,44
0.8969699069857597,0,D1,B60,2,45
0.7724619060754776,0,D1,C60,2,46
0.8375575542449951,0,D1,D60,2,47
0.9547236263751984,0,D1,B64,2,48
1.001863455050625,0,D1,C64,2,49
0.9146320074796677,0,D1,D64,2,50
0.857441782951355,0,D1,B66,2,51
0.8460611999034882,0,D1,C66,2,52
0.772707387804985,0,D1,D66,2,53
0.7846464067697525,0,D1,B72,2,54
0.7745862603187561,0,D1,C72,2,55
0.8139037787914276,0,D1,D72,2,56
0.7504122257232666,0,D1,B76,2,57
0.7137080430984497,0,D1,C76,2,58
0.7539192587137222,0,D1,D76,2,59
0.9385622777044773,0,D1,B79,2,60
0.9492174834012985,0,D1,C79,2,61
0.8443101942539215,0,D1,D79,2,62
0.7416439056396484,0,D1,B81,2,63
0.5761525928974152,0,D1,C81,2,64
0.7835479229688644,0,D1,D81,2,65
0.832396000623703,0,D1,B82,2,66
0.8416241258382797,0,D1,C82,2,67
0.8042799383401871,0,D1,D82,2,68
0.934932291507721,0,D1,B85,2,69
0.9139189347624779,0,D1,C85,2,70
0.7740410268306732,0,D1,D85,2,71
0.7813620716333389,0,D1,B89,2,72
0.796564906835556,0,D1,C89,2,73
0.8109246790409088,0,D1,D89,2,74
0.9428552389144897,0,D1,B90,2,75
0.88909962028265,0,D1,C90,2,76
0.955176591873169,0,D1,D90,2,77
0.7224138975143433,0,D1,B93,2,78
0.7333472967147827,0,D1,C93,2,79
0.8548906594514847,0,D1,D93,2,80
0.24593091011047363,0,B14,C14,3,4
0.39725184440612793,0,B14,D14,3,5
0.9140282049775124,0,B14,B16,3,6
0.9592514410614967,0,B14,C16,3,7
0.8923304378986359,0,B14,D16,3,8
0.994890458881855,0,B14,B17,3,9
1.00315135368146,0,B14,C17,3,10
0.9314748719334602,0,B14,D17,3,11
0.7937092483043671,0,B14,B27,3,12
0.9415992386639118,0,B14,C27,3,13
0.8744358420372009,0,B14,D27,3,14
1.0025319296400994,0,B14,B29,3,15
1.0194901581853628,0,B14,C29,3,16
0.9925481425598264,0,B14,D29,3,17
0.8068590760231018,0,B14,B31,3,18
0.8272625952959061,0,B14,C31,3,19
0.8910156488418579,0,B14,D31,3,20
1.000848220428452,0,B14,B32,3,21
0.9241591244935989,0,B14,C32,3,22
1.0391838103532791,0,B14,D32,3,23
0.844302162528038,0,B14,B33,3,24
0.7942652404308319,0,B14,C33,3,25
0.8732302039861679,0,B14,D33,3,26
0.9953766725957394,0,B14,B36,3,27
0.9895920902490616,0,B14,C36,3,28
0.9372510984539986,0,B14,D36,3,29
0.9120733961462975,0,B14,B38,3,30
0.917950876057148,0,B14,C38,3,31
0.936775915324688,0,B14,D38,3,32
0.71604785323143,0,B14,B39,3,33
0.7576029747724533,0,B14,C39,3,34
0.7156724333763123,0,B14,D39,3,35
0.9250582829117775,0,B14,B40,3,36
0.882767416536808,0,B14,C40,3,37
0.9955447125248611,0,B14,D40,3,38
0.972415991127491,0,B14,B41,3,39
0.9365568459033966,0,B14,C41,3,40
0.9704095181077719,0,B14,D41,3,41
1.0344896391034126,0,B14,B45,3,42
0.9271115064620972,0,B14,C45,3,43
1.0174205750226974,0,B14,D45,3,44
0.9659485183656216,0,B14,B60,3,45
0.9288056939840317,0,B14,C60,3,46
0.8818439841270447,0,B14,D60,3,47
0.9309396296739578,0,B14,B64,3,48
0.8621416240930557,0,B14,C64,3,49
0.8777538537979126,0,B14,D64,3,50
0.9861321412026882,0,B14,B66,3,51
0.9764047265052795,0,B14,C66,3,52
0.859176903963089,0,B14,D66,3,53
0.8396172374486923,0,B14,B72,3,54
0.8705580830574036,0,B14,C72,3,55
0.995050712954253,0,B14,D72,3,56
1.0565727204084396,0,B14,B76,3,57
1.0725312158465385,0,B14,C76,3,58
0.9538661912083626,0,B14,D76,3,59
0.923514299094677,0,B14,B79,3,60
0.9292875900864601,0,B14,C79,3,61
0.9678285717964172,0,B14,D79,3,62
0.8976793140172958,0,B14,B81,3,63
0.9709626790136099,0,B14,C81,3,64
1.0096919164061546,0,B14,D81,3,65
0.9835816267877817,0,B14,B82,3,66
0.9395416118204594,0,B14,C82,3,67
1.0173056684434414,0,B14,D82,3,68
0.7852653712034225,0,B14,B85,3,69
0.880381852388382,0,B14,C85,3,70
0.7407231330871582,0,B14,D85,3,71
0.9566011689603329,0,B14,B89,3,72
0.9617011547088623,0,B14,C89,3,73
0.9677969217300415,0,B14,D89,3,74
0.9609374664723873,0,B14,B90,3,75
0.8539909422397614,0,B14,C90,3,76
0.8481664061546326,0,B14,D90,3,77
0.9189663454890251,0,B14,B93,3,78
0.997399395564571,0,B14,C93,3,79
0.9157208278775215,0,B14,D93,3,80
0.3543354868888855,0,C14,D14,4,5
0.9707674589008093,0,C14,B16,4,6
0.9991026591742411,0,C14,C16,4,7
0.9599829167127609,0,C14,D16,4,8
0.9396663084626198,0,C14,B17,4,9
0.9138900861144066,0,C14,C17,4,10
0.8858456164598465,0,C14,D17,4,11
0.8074747025966644,0,C14,B27,4,12
0.9193031489849091,0,C14,C27,4,13
0.8899542689323425,0,C14,D27,4,14
1.034392274916172,0,C14,B29,4,15
1.0950682014226913,0,C14,C29,4,16
1.0443469546735287,0,C14,D29,4,17
0.8987602517008781,0,C14,B31,4,18
0.9438010528683662,0,C14,C31,4,19
0.9452028274536133,0,C14,D31,4,20
0.9785234276205301,0,C14,B32,4,21
0.9021358639001846,0,C14,C32,4,22
1.0445700138807297,0,C14,D32,4,23
0.8386797159910202,0,C14,B33,4,24
0.8257845789194107,0,C14,C33,4,25
0.8489184826612473,0,C14,D33,4,26
1.035226296633482,0,C14,B36,4,27
1.0116091696545482,0,C14,C36,4,28
0.9807695131748915,0,C14,D36,4,29
0.9224207997322083,0,C14,B38,4,30
0.9182693138718605,0,C14,C38,4,31
0.9497370943427086,0,C14,D38,4,32
0.6878030002117157,0,C14,B39,4,33
0.6896442472934723,0,C14,C39,4,34
0.750018373131752,0,C14,D39,4,35
0.8919571563601494,0,C14,B40,4,36
