dissimilarity,rdm_index,trialno_1,trialno_2,pattern_index_1,pattern_index_2
0.24593091011047363,0,B14,C14,0,1
0.39725184440612793,0,B14,D14,0,2
0.9140282049775124,0,B14,B16,0,3
0.9592514410614967,0,B14,C16,0,4
0.8923304378986359,0,B14,D16,0,5
0.7937092483043671,0,B14,B27,0,6
0.9415992386639118,0,B14,C27,0,7
0.8744358420372009,0,B14,D27,0,8
0.8847523331642151,0,B14,B28,0,9
0.814086064696312,0,B14,C28,0,10
0.9427287615835667,0,B14,D28,0,11
1.0025319296400994,0,B14,B29,0,12
1.0194901581853628,0,B14,C29,0,13
0.9925481425598264,0,B14,D29,0,14
0.8068590760231018,0,B14,B31,0,15
0.8272625952959061,0,B14,C31,0,16
0.8910156488418579,0,B14,D31,0,17
1.000848220428452,0,B14,B32,0,18
0.9241591244935989,0,B14,C32,0,19
1.0391838103532791,0,B14,D32,0,20
0.9120733961462975,0,B14,B38,0,21
0.917950876057148,0,B14,C38,0,22
0.936775915324688,0,B14,D38,0,23
0.71604785323143,0,B14,B39,0,24
0.7576029747724533,0,B14,C39,0,25
0.7156724333763123,0,B14,D39,0,26
0.9250582829117775,0,B14,B40,0,27
0.882767416536808,0,B14,C40,0,28
0.9955447125248611,0,B14,D40,0,29
0.972415991127491,0,B14,B41,0,30
0.9365568459033966,0,B14,C41,0,31
0.9704095181077719,0,B14,D41,0,32
1.0344896391034126,0,B14,B45,0,33
0.9271115064620972,0,B14,C45,0,34
1.0174205750226974,0,B14,D45,0,35
0.7396865785121918,0,B14,B58,0,36
0.7455918490886688,0,B14,C58,0,37
0.7613712549209595,0,B14,D58,0,38
0.9309396296739578,0,B14,B64,0,39
0.8621416240930557,0,B14,C64,0,40
0.8777538537979126,0,B14,D64,0,41
0.9861321412026882,0,B14,B66,0,42
0.9764047265052795,0,B14,C66,0,43
0.859176903963089,0,B14,D66,0,44
0.7300924956798553,0,B14,B70,0,45
0.6991065442562103,0,B14,C70,0,46
0.8797013312578201,0,B14,D70,0,47
0.8396172374486923,0,B14,B72,0,48
0.8705580830574036,0,B14,C72,0,49
0.995050712954253,0,B14,D72,0,50
0.923514299094677,0,B14,B79,0,51
0.9292875900864601,0,B14,C79,0,52
0.9678285717964172,0,B14,D79,0,53
0.8976793140172958,0,B14,B81,0,54
0.9709626790136099,0,B14,C81,0,55
1.0096919164061546,0,B14,D81,0,56
0.9835816267877817,0,B14,B82,0,57
0.9395416118204594,0,B14,C82,0,58
1.0173056684434414,0,B14,D82,0,59
0.7852653712034225,0,B14,B85,0,60
0.880381852388382,0,B14,C85,0,61
0.7407231330871582,0,B14,D85,0,62
0.9566011689603329,0,B14,B89,0,63
0.9617011547088623,0,B14,C89,0,64
0.9677969217300415,0,B14,D89,0,65
0.9609374664723873,0,B14,B90,0,66
0.8539909422397614,0,B14,C90,0,67
0.8481664061546326,0,B14,D90,0,68
0.9189663454890251,0,B14,B93,0,69
0.997399395564571,0,B14,C93,0,70
0.9157208278775215,0,B14,D93,0,71
0.87433822453022,0,B14,B95,0,72
0.943086639046669,0,B14,C95,0,73
0.9456763938069344,0,B14,D95,0,74
0.3543354868888855,0,C14,D14,1,2
0.9707674589008093,0,C14,B16,1,3
0.9991026591742411,0,C14,C16,1,4
0.9599829167127609,0,C14,D16,1,5
0.8074747025966644,0,C14,B27,1,6
0.9193031489849091,0,C14,C27,1,7
0.8899542689323425,0,C14,D27,1,8
0.866858720779419,0,C14,B28,1,9
0.846487745642662,0,C14,C28,1,10
0.9359035640954971,0,C14,D28,1,11
1.034392274916172,0,C14,B29,1,12
1.0950682014226913,0,C14,C29,1,13
1.0443469546735287,0,C14,D29,1,14
0.8987602517008781,0,C14,B31,1,15
0.9438010528683662,0,C14,C31,1,16
0.9452028274536133,0,C14,D31,1,17
0.9785234276205301,0,C14,B32,1,18
0.9021358639001846,0,C14,C32,1,19
1.0445700138807297,0,C14,D32,1,20
0.9224207997322083,0,C14,B38,1,21
0.9182693138718605,0,C14,C38,1,22
0.9497370943427086,0,C14,D38,1,23
0.6878030002117157,0,C14,B39,1,24
0.6896442472934723,0,C14,C39,1,25
0.750018373131752,0,C14,D39,1,26
0.8919571563601494,0,C14,B40,1,27
0.812299907207489,0,C14,C40,1,28
0.9173226580023766,0,C14,D40,1,29
0.9382631070911884,0,C14,B41,1,30
0.9581071026623249,0,C14,C41,1,31
0.9467383287847042,0,C14,D41,1,32
0.9667001403868198,0,C14,B45,1,33
0.8918985277414322,0,C14,C45,1,34
0.9371597692370415,0,C14,D45,1,35
0.7465842366218567,0,C14,B58,1,36
0.7912282347679138,0,C14,C58,1,37
0.7684113830327988,0,C14,D58,1,38
0.9408348351716995,0,C14,B64,1,39
0.9105384573340416,0,C14,C64,1,40
0.8906144425272942,0,C14,D64,1,41
0.979028508067131,0,C14,B66,1,42
0.9497147016227245,0,C14,C66,1,43
0.8936916142702103,0,C14,D66,1,44
0.8217579424381256,0,C14,B70,1,45
0.9008003994822502,0,C14,C70,1,46
0.92662363499403,0,C14,D70,1,47
0.887594148516655,0,C14,B72,1,48
0.9229755699634552,0,C14,C72,1,49
0.97336221113801,0,C14,D72,1,50
0.8603211939334869,0,C14,B79,1,51
0.8476983159780502,0,C14,C79,1,52
0.8964068666100502,0,C14,D79,1,53
0.836322620511055,0,C14,B81,1,54
0.8917897716164589,0,C14,C81,1,55
0.9075635522603989,0,C14,D81,1,56
0.9961509113200009,0,C14,B82,1,57
0.9751188438385725,0,C14,C82,1,58
0.9879709891974926,0,C14,D82,1,59
0.7436489760875702,0,C14,B85,1,60
0.8414434343576431,0,C14,C85,1,61
0.7443931996822357,0,C14,D85,1,62
0.9903486333787441,0,C14,B89,1,63
1.001842817873694,0,C14,C89,1,64
1.0068605989217758,0,C14,D89,1,65
0.9927635104395449,0,C14,B90,1,66
0.9264813214540482,0,C14,C90,1,67
0.9217026829719543,0,C14,D90,1,68
0.9695315752178431,0,C14,B93,1,69
1.0160311926156282,0,C14,C93,1,70
0.9673422463238239,0,C14,D93,1,71
0.9422749914228916,0,C14,B95,1,72
0.9642755128443241,0,C14,C95,1,73
0.9713183511048555,0,C14,D95,1,74
0.8984778746962547,0,D14,B16,2,3
0.9503963962197304,0,D14,C16,2,4
0.7770380526781082,0,D14,D16,2,5
0.7575600147247314,0,D14,B27,2,6
0.9021915346384048,0,D14,C27,2,7
0.8918926194310188,0,D14,D27,2,8
0.8481817692518234,0,D14,B28,2,9
0.827769324183464,0,D14,C28,2,10
0.9391871467232704,0,D14,D28,2,11
1.0560813322663307,0,D14,B29,2,12
1.0654935464262962,0,D14,C29,2,13
1.0728399232029915,0,D14,D29,2,14
0.8558698743581772,0,D14,B31,2,15
0.9287860989570618,0,D14,C31,2,16
0.8765864446759224,0,D14,D31,2,17
0.9883596608415246,0,D14,B32,2,18
0.8280972987413406,0,D14,C32,2,19
1.0873209908604622,0,D14,D32,2,20
